"id","bizparcategory","createdby","createddate","modifiedby","modifieddate","bizparkey","bizparstatus","bizparvalue"
23171,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOSDDO,ACTIVE,Senior Officer Admin Dokumen
23172,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STSDDO,ACTIVE,Staff Admin Dokumen
23173,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOPNJM,ACTIVE,Executive Officer Penilai Jaminan
23174,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOJWJS,ACTIVE,Senior Officer Penilai Jaminan Wil. Jabodetabek 1
23175,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STJWJS,ACTIVE,Staff Penilai Jaminan Wil. Jabodetabek 1
23176,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPJWJ,ACTIVE,"Senior Officer Penilai Jaminan Wil. Jabodetabek 2, Lampung & Bali"
23177,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPJWJ,ACTIVE,"Staff Penilai Jaminan Wil. Jabodetabek 2, Lampung & Bali"
23178,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPJJW,ACTIVE,Senior Officer Penilai Jaminan Wil. Jawa
23179,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPJJW,ACTIVE,Staff Penilai Jaminan Wil. Jawa
23180,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPJWS,ACTIVE,Senior Officer Penilai Jaminan Wil. Sumatera & Kalimantan
23181,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPJWS,ACTIVE,Staff Penilai Jaminan Wil. Sumatera & Kalimantan
23182,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOWSDK,ACTIVE,Senior Officer Penilai Jaminan Wil. Sulawesi & Kal-Tim
23183,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STWSDK,ACTIVE,Staff Penilai Jaminan Wil. Sulawesi & Kal-Tim
23184,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOAPNJ,ACTIVE,Senior Officer Admin Penilai Jaminan
23185,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STAPNJ,ACTIVE,Staff Admin Penilai Jaminan
23186,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-002-ASFNBU,ACTIVE,Associate Direktur Fincon & Budgeting
23187,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-003-DDFNBU,ACTIVE,Deputi Direktur Fincon & Budgeting
23188,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOAKNK,ACTIVE,Executive Officer Akuntansi & Kendali
23189,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOAKNK,ACTIVE,Senior Officer Akuntansi & Kendali
23190,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STAKNK,ACTIVE,Staff Akuntansi & Kendali
23191,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPJK,ACTIVE,Senior Officer Pajak
23192,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STPJK,ACTIVE,Staff Pajak
23193,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOFINC,ACTIVE,Executive Officer Fincon
23194,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOFINC,ACTIVE,Senior Officer Fincon
23195,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STFINC,ACTIVE,Staff Fincon
23196,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-004-EOPRNC,ACTIVE,Executive Officer Perencanaan
23197,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-005-SOPRRNC,ACTIVE,Senior Officer Perencanaan
23198,CORPORATE_POSITION,SYSTEM,2020-01-19 14:45:07,"",,LVL-006-STBDGT,ACTIVE,Staff Perencanaan
221434,EMPLOYEE_SIGNATURE_TYPE,SYSTEM,2020-11-11 09:25:09,,,SIGNTYP-001,ACTIVE,FPTK
221435,EMPLOYEE_SIGNATURE_TYPE,SYSTEM,2020-11-11 09:25:16,,,SIGNTYP-002,ACTIVE,MPP
221436,EMPLOYEE_SIGNATURE_DOCUMENT_TYPE,SYSTEM,2020-11-11 09:25:40,,,SIGNDOCTYP-001,ACTIVE,FPTK
22595,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-001,ACTIVE,DIREKTORAT SDM
22596,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-002,ACTIVE,DIREKTORAT UMUM (GA)
22597,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-003,ACTIVE,DIREKTORAT SEKRETARIS PERUSAHAAN
22598,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-004,ACTIVE,DIREKTORAT SKAI
22599,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-005,ACTIVE,DIREKTORAT KORPORASI KOMERSIAL & FI
22600,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-006,ACTIVE,DIREKTORAT TREASURY
22601,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-007,ACTIVE,DIREKTORAT KEPATUHAN KREDIT & REVIEWER
22602,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-008,ACTIVE,DIREKTORAT SKMR-ERM
22603,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-009,ACTIVE,DIREKTORAT DIGITAL BANKING
22604,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-010,ACTIVE,DIREKTORAT KONSUMER RETAIL
22605,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-011,ACTIVE,DIREKTORAT OPERASI
22606,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-012,ACTIVE,DIREKTORAT ADMIN KREDIT & SENTRA PINJAMAN
22607,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-013,ACTIVE,DIREKTORAT FINCON & BUDGETING
22608,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-014,ACTIVE,DIREKTORAT SAM & REMEDIAL
22609,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-015,ACTIVE,DIREKTORAT KEPATUHAN & SKMR
22610,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-016,ACTIVE,DIREKTORAT DIGITAL BANKING & UMKM KONSUMER
22611,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-017,ACTIVE,DIREKTORAT DIREKTUR UTAMA
22612,CORPORATE_DIRECTORATE,SYSTEM,2020-01-19 14:45:07,"",,CD-018,ACTIVE,DIREKTORAT KOMISARIS
1415,CNC_AREA_DEV_CATEGORY,SYSTEM,2020-01-15 07:38:45,,,CNCAREADEVCAT-002,ACTIVE,Self Development
1375,RECRUITMENT_METODOLOGY,EMP-205,2020-01-07 11:24:25,SYSTEM,2020-01-07 11:27:59,E333,INACTIVE,es
1376,RECRUITMENT_METODOLOGY,EMP-205,2020-01-08 08:45:20,SYSTEM,2020-01-08 08:46:56,SW322324,INACTIVE,w
1416,CNC_AREA_DEV_CATEGORY,SYSTEM,2020-01-15 07:39:06,,,CNCAREADEVCAT-003,ACTIVE,Pengembangan Lainnya
1378,EMPLOYEE_TYPE,EMP-205,2020-01-09 11:02:29,SYSTEM,2020-01-09 11:14:15,TYPPEE,INACTIVE,"24"
1417,CNC_AREA_DEV_CATEGORY_ITEM,SYSTEM,2020-01-15 07:41:16,,,CNCAREADEVCATITM-001,ACTIVE,Periode Assigment
1380,RECRUITMENT_METODOLOGY,EMP-205,2020-01-10 09:42:45,SYSTEM,2020-01-10 09:52:52,"555555",INACTIVE,mr
1382,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-10 13:55:02,EMP-205,,COM-MA-01,ACTIVE,MEAL_ALLOWANCE
1383,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-10 13:55:02,EMP-205,,COM-TA-01,ACTIVE,TRANSPORT_ALLOWANCE
1384,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-10 13:55:02,EMP-205,2020-01-10 21:16:20,COM-OV-001,ACTIVE,OVERTIME
1385,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-10 13:55:02,EMP-205,,COM-OM-001,ACTIVE,OVERTIME_MEAL
1387,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-13 10:21:51,EMP-205,,COM-TAX-ALLOW,ACTIVE,TAX_ALLOWANCE
1388,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-13 10:21:51,EMP-205,,COM-THR,ACTIVE,THR
1389,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-13 10:21:51,EMP-205,,COM-BONUS,ACTIVE,BONUS
1390,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-13 10:21:51,EMP-205,,COM-TAX-0123,ACTIVE,TAX
1391,RECRUITMENT_METODOLOGY,EMP-205,2020-01-14 07:07:13,SYSTEM,2020-01-14 07:08:54,"12333",INACTIVE,aaaaaa22
1420,CNC_AREA_DEV_CATEGORY_ITEM,SYSTEM,2020-01-15 07:42:03,,,CNCAREADEVCATITM-004,ACTIVE,Actual
1395,PENSION_TYPE,EMP-205,2020-01-15 09:29:37,SYSTEM,2020-01-15 09:35:51,FFFFF33,INACTIVE,"9999"
1397,CNC_FEEDBACK_TYPE,SYSTEM,2020-01-15 07:31:29,,,CNCFEEDTYP-001,ACTIVE,Hal - Hal positif yang telah dicapai
1398,CNC_FEEDBACK_TYPE,SYSTEM,2020-01-15 07:32:07,,,CNCFEEDTYP-002,ACTIVE,Hal - Hal yang masih perlu ditingkatkan
1399,CNC_IMPROVE_CATEGORY,SYSTEM,2020-01-15 07:32:51,,,CNCCAT-001,ACTIVE,Process & Value
1400,CNC_IMPROVE_CATEGORY,SYSTEM,2020-01-15 07:33:07,,,CNCCAT-002,ACTIVE,People Management
1401,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:34:51,,,CNCCATITM-001,ACTIVE,Analysis & Decision Making
1402,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:35:05,,,CNCCATITM-002,ACTIVE,Planing & Controlling
1403,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:35:22,,,CNCCATITM-003,ACTIVE,Managing Changes
1404,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:35:41,,,CNCCATITM-004,ACTIVE,Fostering Teamwork
1405,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:36:01,,,CNCCATITM-005,ACTIVE,Integrity & Ethics
1406,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:36:14,,,CNCCATITM-006,ACTIVE,Excellence
1407,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:36:25,,,CNCCATITM-007,ACTIVE,Compassion
1408,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:36:40,,,CNCCATITM-008,ACTIVE,Humility
1409,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:36:58,,,CNCCATITM-009,ACTIVE,Commitment
1410,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:37:13,,,CNCCATITM-010,ACTIVE,Achievment
1411,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:37:26,,,CNCCATITM-011,ACTIVE,Recognition
1412,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:37:38,,,CNCCATITM-012,ACTIVE,Enhancement
1413,CNC_IMPROVE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:37:48,,,CNCCATITM-013,ACTIVE,Team Spirit
1418,CNC_AREA_DEV_CATEGORY_ITEM,SYSTEM,2020-01-15 07:41:30,,,CNCAREADEVCATITM-002,ACTIVE,Target Kompetensi
1419,CNC_AREA_DEV_CATEGORY_ITEM,SYSTEM,2020-01-15 07:41:39,,,CNCAREADEVCATITM-003,ACTIVE,Target Aktivitas
1426,IPP_SECTION,SYSTEM,2020-01-15 07:49:28,,,IPPSEC-001,ACTIVE,HASIL KERJA
1427,IPP_SECTION,SYSTEM,2020-01-15 07:49:57,,,IPPSEC-002,ACTIVE,PROSES KERJA
1428,IPP_CATEGORY,SYSTEM,2020-01-15 07:50:34,,,IPPCAT-001,ACTIVE,Project Improvement
1429,IPP_CATEGORY,SYSTEM,2020-01-15 07:50:48,,,IPPCAT-002,ACTIVE,Routine Activities
1431,IPP_PERFORMANCE_PLAN,SYSTEM,2020-01-15 07:51:55,,,IPPPERFPLAN-001,ACTIVE,Target Tengah Tahun (Mid Year)
1430,IPP_CATEGORY,SYSTEM,2020-01-15 07:51:01,EMP-205,2020-04-06 14:26:01,IPPCAT-003,ACTIVE,Special Assignment
1414,CNC_AREA_DEV_CATEGORY,SYSTEM,2020-01-15 07:38:29,EMP-205,2020-04-06 14:26:12,CNCAREADEVCAT-001,ACTIVE,Special Assignment (Penugasan Kerja Khusus)
1381,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-10 13:55:02,EMP-205,,PAYTPLSEG-03-COM-20,ACTIVE,Tunjangan Jabatan
1432,IPP_PERFORMANCE_PLAN,SYSTEM,2020-01-15 07:53:17,,,IPPPERFPLAN-002,ACTIVE,Target Satu Tahun (Full Year)
1433,IPP_PERFORMANCE_APPRAISAL,SYSTEM,2020-01-15 07:54:21,,,IPPPERFAPP-001,ACTIVE,Performance Appraisal (Mid Year)
1434,IPP_PERFORMANCE_APPRAISAL,SYSTEM,2020-01-15 07:54:34,,,IPPPERFAPP-002,ACTIVE,Performance Appraisal (Full Year)
1435,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT,SYSTEM,2020-01-15 07:56:53,,,IPPPERFAPPACH-002,ACTIVE,Pencapaian Satu Tahun (Full Year)
1436,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT,SYSTEM,2020-01-15 07:57:03,,,IPPPERFAPPACH-001,ACTIVE,Pencapaian Tengah Tahun (Mid Year)
1437,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:57:52,,,IPPPERFAPPACH-VALUE-001,ACTIVE,Karyawan
1438,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:58:11,,,IPPPERFAPPACH-VALUE-002,ACTIVE,Nilai Akhir (B1)
1439,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:58:28,,,IPPPERFAPPACH-VALUE-003,ACTIVE,Nilai (A1xB1)
1440,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:58:47,,,IPPPERFAPPACH-VALUE-005,ACTIVE,Nilai (A1xC1)
1441,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:59:00,,,IPPPERFAPPACH-VALUE-004,ACTIVE,Nilai Akhir (C1)
1442,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:59:11,,,IPPPERFAPPACH-VALUE-006,ACTIVE,Nilai Akhir (B2)
1443,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:59:19,,,IPPPERFAPPACH-VALUE-008,ACTIVE,Nilai Akhir (C2)
1444,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:59:51,,,IPPPERFAPPACH-VALUE-009,ACTIVE,Nilai (A2xC2)
1445,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,SYSTEM,2020-01-15 07:59:56,,,IPPPERFAPPACH-VALUE-007,ACTIVE,Nilai (A2xB2)
1446,IPP_PROCESS_CRITERIA_CATEGORY,SYSTEM,2020-01-15 08:00:46,,,IPPPROC-CAT-001,ACTIVE,Analysis & Decision Making
1447,IPP_PROCESS_CRITERIA_CATEGORY,SYSTEM,2020-01-15 08:01:01,,,IPPPROC-CAT-002,ACTIVE,Planing & Controlling
1448,IPP_PROCESS_CRITERIA_CATEGORY,SYSTEM,2020-01-15 08:01:13,,,IPPPROC-CAT-003,ACTIVE,Managing Changes
1449,IPP_PROCESS_CRITERIA_CATEGORY,SYSTEM,2020-01-15 08:01:29,,,IPPPROC-CAT-004,ACTIVE,Fostering Teamwork
1450,IPP_PROCESS_CRITERIA_CATEGORY,SYSTEM,2020-01-15 08:01:47,,,IPPPROC-CAT-005,ACTIVE,Integrity
1451,IPP_PROCESS_CRITERIA_CATEGORY,SYSTEM,2020-01-15 08:01:58,,,IPPPROC-CAT-006,ACTIVE,Excelence
1452,IPP_PROCESS_PERFORMANCE_VALUE,SYSTEM,2020-01-15 08:07:07,,,IPPPROC-PERFVAL-001,ACTIVE,Nilai Kinerja Tengah Tahun
1453,IPP_PROCESS_PERFORMANCE_VALUE,SYSTEM,2020-01-15 08:07:21,,,IPPPROC-PERFVAL-002,ACTIVE,Nilai Kinerja 1 Tahun
1454,IPP_PERFORMANCE_APPRAISAL_COMPUTE_TYPE,SYSTEM,2020-01-15 08:08:29,,,IPPPERF-APCOMPTYPE-001,ACTIVE,PERFORMANCE APPRAISAL MID YEAR
1455,IPP_PERFORMANCE_APPRAISAL_COMPUTE_TYPE,SYSTEM,2020-01-15 08:08:36,,,IPPPERF-APCOMPTYPE-002,ACTIVE,PERFORMANCE APPRAISAL FULL YEAR
1456,IPP_SIGN_TYPE,SYSTEM,2020-01-15 08:09:10,,,IPP-SIGNTYPE-001,ACTIVE,Performance Plan
1457,IPP_SIGN_TYPE,SYSTEM,2020-01-15 08:09:27,,,IPP-SIGNTYPE-002,ACTIVE,Performance Appraisal (Mid Year)
1458,IPP_SIGN_TYPE,SYSTEM,2020-01-15 08:09:35,,,IPP-SIGNTYPE-003,ACTIVE,Performance Appraisal (Full Year)
1459,IPP_SIGN_PERSON_TYPE,SYSTEM,2020-01-15 08:10:16,,,IPPSIGN-PERSONTYPE-001,ACTIVE,Karyawan
1460,IPP_SIGN_PERSON_TYPE,SYSTEM,2020-01-15 08:10:26,,,IPPSIGN-PERSONTYPE-002,ACTIVE,Atasan Langsung
1461,IPP_SIGN_PERSON_TYPE,SYSTEM,2020-01-15 08:10:43,,,IPPSIGN-PERSONTYPE-003,ACTIVE,Atasan dari Atasan Langsung
1481,CNC_HEADER_COMPONENT,SYSTEM,2020-01-16 15:16:38,,,BLACAT-0031,ACTIVE,BERAT
1483,CNC_HEADER_COMPONENT,SYSTEM,2020-01-17 02:00:32,,,CNCHEADCOM-001,ACTIVE,Nama Karyawan
1484,CNC_HEADER_COMPONENT,SYSTEM,2020-01-17 02:02:54,,,CNCHEADCOM-002,ACTIVE,Golongan & Sub Gol
1485,CNC_HEADER_COMPONENT,SYSTEM,2020-01-17 02:04:09,,,CNCHEADCOM-003,ACTIVE,Periode
1486,CNC_HEADER_COMPONENT,SYSTEM,2020-01-17 02:10:16,,,CNCHEADCOM-004,ACTIVE,Jabatan
1487,CNC_HEADER_COMPONENT,SYSTEM,2020-01-17 02:10:25,,,CNCHEADCOM-005,ACTIVE,Departement
1488,CNC_HEADER_COMPONENT,SYSTEM,2020-01-17 02:11:00,,,CNCHEADCOM-006,ACTIVE,Divisi
1422,CNC_SIGNAGE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:43:33,,,CNCSIGNCATITM-002,ACTIVE,Tanda Tangan
1489,APPRECIATION_TYPE,EMP-205,2020-01-17 09:40:52,SYSTEM,2020-01-17 10:01:50,APPTIPE-22,INACTIVE,apptipe2-00
1490,GOVERNMENT_POLICY_TYPE,SYSTEM,2020-01-17 03:43:08,,,GOV-001,ACTIVE,PTKP
1491,GOVERNMENT_POLICY_TYPE,SYSTEM,2020-01-17 03:43:21,,,GOV-002,ACTIVE,BPJS
1424,CNC_SIGNAGE_CATEGORY,SYSTEM,2020-01-15 07:45:26,,,CNCSIGNCAT-002,ACTIVE,MENTOR (ATASAN LANGSUNG)
1423,CNC_SIGNAGE_CATEGORY,SYSTEM,2020-01-15 07:45:11,,,CNCSIGNCAT-001,ACTIVE,MENTEE (KARYAWAN)
1421,CNC_SIGNAGE_CATEGORY_ITEM,SYSTEM,2020-01-15 07:43:21,,,CNCSIGNCATITM-001,ACTIVE,Nama Jelas / Tanggal
1425,CNC_SIGNAGE_CATEGORY,SYSTEM,2020-01-15 07:45:41,,,CNCSIGNCAT-003,ACTIVE,ATASAN DARI ATASAN LANGSUNG
1492,ACCOUNT_TYPE,SYSTEM,2020-01-17 14:18:03,,,EKS-DRUTM,ACTIVE,Direktur Utama                                    
1493,ACCOUNT_TYPE,SYSTEM,2020-01-17 14:18:03,,,EKS-WKDUT,ACTIVE,Wakil Direktur Utama                              
1494,ACCOUNT_TYPE,SYSTEM,2020-01-17 14:18:03,,,EKS-SEKRWDU,ACTIVE,Sekretaris Wakil Direktur Utama                   
1495,ACCOUNT_TYPE,SYSTEM,2020-01-17 14:18:03,,,EKS-SKDRK,ACTIVE,Sekretaris Direksi                                
1496,ACCOUNT_TYPE,SYSTEM,2020-01-17 14:18:03,,,EKS-SKDUT,ACTIVE,Sekretaris Direktur Utama                         
1497,ACCOUNT_TYPE,SYSTEM,2020-01-17 14:18:03,,,EKS-DDSKA,ACTIVE,Deputi Direktur SKAI                              
1508,ACCOUNT_TYPE,EMP-205,2020-01-20 11:46:08,SYSTEM,2020-01-20 11:47:45,WEFHDF,INACTIVE,S
1509,ACCOUNT_TYPE,EMP-205,2020-01-20 11:46:08,SYSTEM,2020-01-20 12:03:42,WEFHDF233,INACTIVE,S
1523,ACCOUNT_TYPE,EMP-205,2020-01-21 04:56:45,SYSTEM,2020-01-21 06:03:04,A11,INACTIVE,aa
1524,IPP_HEADER_COMPONENT,SYSTEM,2020-01-21 09:57:17,,,IPPHEADCOMP-001,ACTIVE,Nama Karyawan
1525,IPP_HEADER_COMPONENT,SYSTEM,2020-01-21 09:59:20,,,IPPHEADCOMP-002,ACTIVE,Golongan & Sub Gol
1526,IPP_HEADER_COMPONENT,SYSTEM,2020-01-21 10:00:00,,,IPPHEADCOMP-003,ACTIVE,Periode
1527,IPP_HEADER_COMPONENT,SYSTEM,2020-01-21 10:00:09,,,IPPHEADCOMP-004,ACTIVE,Jabatan
1528,IPP_HEADER_COMPONENT,SYSTEM,2020-01-21 10:00:49,,,IPPHEADCOMP-005,ACTIVE,Departement
1529,IPP_HEADER_COMPONENT,SYSTEM,2020-01-21 10:00:55,,,IPPHEADCOMP-006,ACTIVE,Divisi
1530,IPP_SIGN_PERSON_TYPE_ITEM,SYSTEM,2020-01-21 10:26:23,,,IPPSIPERSON-ITMTYP-001,ACTIVE,Nama Jelas / Tanggal
1531,IPP_SIGN_PERSON_TYPE_ITEM,SYSTEM,2020-01-21 10:26:36,,,IPPSIPERSON-ITMTYP-002,ACTIVE,Tanda Tangan
1514,IPP_PERFORMANCE_APPRAISAL_ACHIEVEMENT_VALUE,EMP-205,2020-01-20 11:57:43,SYSTEM,2020-01-20 11:59:07,ACB,INACTIVE,Nilai Akhir
1532,IPP_SIGN_PERSON_TYPE_ITEM,EMP-205,2020-01-22 09:50:34,SYSTEM,2020-01-22 10:33:11,GHFGHGFHGH,INACTIVE,jghjghj111
1560,IPP_SIGN_PERSON_TYPE_ITEM,EMP-205,2020-01-23 09:22:12,SYSTEM,2020-01-23 10:05:42,"12FFF",INACTIVE,ddd4
1561,RECRUITMENT_METODOLOGY,SYSTEM,2020-01-23 05:30:37,,,RECRUITMENT_PROCESSING_SLS_ID,ACTIVE,SLS RECRUITMENT PROCESSING 
1562,CORPORATE_POLICY_TYPE,SYSTEM,2020-01-24 05:41:02,,,POLICYTYP-001,ACTIVE,Payroll Payment Date
1563,CORPORATE_POLICY_TYPE,SYSTEM,2020-01-24 05:42:31,,,POLICYTYP-002,ACTIVE,Payroll Payment Method
1564,CORPORATE_POLICY_TYPE,SYSTEM,2020-01-24 05:43:06,,,POLICYTYP-003,ACTIVE,Payroll Prorate Monthly Factor
1565,CORPORATE_POLICY_TYPE,SYSTEM,2020-01-24 05:43:21,,,POLICYTYP-004,ACTIVE,Payroll Attendance Period
1566,CORPORATE_POLICY_TYPE,SYSTEM,2020-01-24 05:43:36,,,POLICYTYP-005,ACTIVE,Tax Calculation Method
1567,CORPORATE_POLICY_PP_METHOD,SYSTEM,2020-01-24 05:44:34,,,POLICYPPMETH-001,ACTIVE,Full
1568,CORPORATE_POLICY_PP_METHOD,SYSTEM,2020-01-24 05:44:42,,,POLICYPPMETH-002,ACTIVE,Rapel
1569,CORPORATE_POLICY_PP_METHOD,SYSTEM,2020-01-24 05:44:52,,,POLICYPPMETH-003,ACTIVE,Prorate
1570,CORPORATE_POLICY_PP_TYPE,SYSTEM,2020-01-24 05:45:33,,,POLICYPPTYP-001,ACTIVE,New Employee
1571,CORPORATE_POLICY_PP_TYPE,SYSTEM,2020-01-24 05:47:21,,,POLICYPPTYP-002,ACTIVE,Movement
1572,CORPORATE_POLICY_PP_TYPE,SYSTEM,2020-01-24 05:47:30,,,POLICYPPTYP-003,ACTIVE,Resign
1573,CORPORATE_POLICY_TAX_CALC_METHOD,SYSTEM,2020-01-24 05:49:49,,,POLICYTAX-CALMETH-001,ACTIVE,Average
1574,CORPORATE_POLICY_TAX_CALC_METHOD,SYSTEM,2020-01-24 05:50:00,,,POLICYTAX-CALMETH-002,ACTIVE,Year to Date
1575,CORPORATE_POLICY_PP_METHOD,EMP-205,2020-01-24 15:03:15,SYSTEM,2020-01-24 15:03:42,S22,INACTIVE,s
2007,RECRUITMENT_REASON_TYPE,SYSTEM,2020-02-05 04:50:53,,,RECRSNTYP-001,ACTIVE,POSISI BARU
1576,CORPORATE_POLICY_TAX_CALC_METHOD,EMP-205,2020-01-27 06:40:18,SYSTEM,2020-01-27 13:51:55,"554",INACTIVE,"2as"
1577,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-28 03:26:37,EMP-205,,PAYTPLSEG-03-COM-09,ACTIVE,RAPEL
1579,PAYROLL_TPL_COMPONENT,EMP-205,2020-01-28 03:26:37,EMP-205,,PAYTPLSEG-03-COM-11,ACTIVE,UNPAID_LEAVE
1582,FAMILY_RELATIONAL_STATUS,SYSTEM,2020-01-28 10:20:39,,,FAMREL-027,ACTIVE,IBU ANGKAT
1584,LANGUAGE_SKILL_TYPE,SYSTEM,2020-01-01 10:00:00,,,LANSKT-001,ACTIVE,ACTIVE
1585,LANGUAGE_SKILL_TYPE,SYSTEM,2020-01-01 10:00:00,,,LANSKT-002,ACTIVE,PASSIVE
2009,RECRUITMENT_REASON_TYPE,SYSTEM,2020-02-05 04:51:44,,,RECRSNTYP-003,ACTIVE,LAIN_LAIN
1580,OTHER,SYSTEM,2020-01-28 14:12:33,,,OTHER,ACTIVE,
