id;bizparcategory;createdby;createddate;modifiedby;modifieddate;bizparkey;bizparstatus;bizparvalue
1399;SPPD_FACILITY_ORDER_CATEGORY;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-TY-PER-02;ACTIVE;TRAVEL/REKANAN
1400;SPPD_FACILITY_ORDER_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-TY-COM;ACTIVE;PERUSAHAAN
1401;SPPD_FACILITY_ORDER_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-TY-PER;ACTIVE;SENDIRI
1402;SPPD_FACILITY_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-PN;ACTIVE;PENGINAPAN
1403;SPPD_FACILITY_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-TL;ACTIVE;TRANSPORT LOKAL
1404;SPPD_FACILITY_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-TR;ACTIVE;TRANSPORTASI
1405;SPPD_FACILITY_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;FC-US;ACTIVE;UANG SAKU
1406;SPPD_TRIP_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTRP-001;ACTIVE;DALAM NEGERI
1407;SPPD_TRIP_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTRP-002;ACTIVE;LUAR NEGERI
1408;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-001;ACTIVE;PERJALANAN DINAS REGULER
1409;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-002;ACTIVE;KUNJUNGAN KERJA KE KANTOR CABANG / PUSAT
1410;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-003;ACTIVE;RAPAT KERJA
1411;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-004;ACTIVE;SOSIALISASI
1412;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-005;ACTIVE;KUNJUNGAN KERJA KE NASABAH / MEETING DENGAN NASABAH
1413;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-006;ACTIVE;AUDIT
1414;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-007;ACTIVE;KONTROL KE CABANG
1415;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-008;ACTIVE;PROJECT KERJA
1416;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-009;ACTIVE;ASSESMENT
1417;SPPD_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;SPPTYP-010;ACTIVE;PENUGASAN KE LUAR KOTA
1418;TAX_1721A1_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;TAX1721A1-001;ACTIVE;TUNJANGAN UANG LEMBUR DAN SEBAGAINYA
1419;TAX_1721A1_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;TAX1721A1-002;ACTIVE;TUNJANGAN PPH
1420;TAX_1721A1_TYPE;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;TAX1721A1-003;ACTIVE;PREMI ASURANSI
1421;TAX_PPH21_INCOME_CATEGORY;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;TAINCAT-001;ACTIVE;KODE OBJEK PAJAK
1422;TAX_PPH21_INCOME_CATEGORY;SYSTEM;26/06/2019 17:03;SYSTEM;26/06/2019 17:03;TAINCAT-002;ACTIVE;PENGHASILAN BRUTO
1423;TAX_PPH21_INCOME_CATEGORY;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-003;ACTIVE;PENGURANGAN
1424;TAX_PPH21_INCOME_CATEGORY;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004;ACTIVE;PERHITUNGAN PPh PASAL 21
1425;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-001-TAINTYP-001;ACTIVE;21-100-01
1426;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-001-TAINTYP-002;ACTIVE;21-100-02
1427;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-001;ACTIVE;GAJI/PENSIUN ATAU THT/JHT
1428;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-002;ACTIVE;TUNJANGAN PPh
1429;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-003;ACTIVE;TUNJANGAN LAINNYA, UANG LEMBUR DAN SEBAGAINYA
1430;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-004;ACTIVE;HONORARIUM DAN IMBALAN LAIN SEJENISNYA
1431;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-005;ACTIVE;PREMI ASURANSI YANG DIBAYAR PEMBERI KERJA
1432;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-006;ACTIVE;PENERIMAAN DALAM BENTUK NATURA DAN KENIKMATAN LAINNYA YANG DIKENAKAN PEMOTONGAN PPh PASAL 21
1433;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-007;ACTIVE;TANTIEM BONUS, GRAFIFIKASI, JASA PRODUKSI DAN THR
1434;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-002-TAINTYP-008;ACTIVE;JUMLAH PENGHASILAN BRUTO (1 S.D 7)
1435;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-003-TAINTYP-001;ACTIVE;BIAYA JABATAN ATAU BIAYA PENSIUN
1436;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-003-TAINTYP-002;ACTIVE;IURAN PENSIUN ATAU IURAN THT/JHT
1437;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-003-TAINTYP-003;ACTIVE;JUMLAH PENGURANGAN (9 S.D 10)
1438;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-001;ACTIVE;JUMLAH PENGHASILAN NETO (9-13)
1439;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-002;ACTIVE;PENGHASILAN NETTO MASA SEBELUMNYA
1440;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-003;ACTIVE;JUMLAH PENGHASILAN NETO UNTUK PERHITUNGAN PPh PASAL 21 (SETAHUN/DISETAHUNKAN)
1441;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-004;ACTIVE;PENGHASILAN TIDAK KENA PAJAK (PTKP)
1442;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-005;ACTIVE;PENGHASILAN KENA PAJAK SETAHUN/DISETAHUNKAN (14 - 15)
1443;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-006;ACTIVE;PPh PASAL 21 ATAS PENGHASILAN KENA PAJAK SETAHUN/DISETAHUNKAN
1444;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-007;ACTIVE;PPh PASAL 21 YANG TELAH DIPOTONG MASA SEBELUMNYA
1445;TAX_PPH21_INCOME_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAINCAT-004-TAINTYP-008;ACTIVE;PPh PASAL 21 TERUTANG
1446;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-001;ACTIVE;NPWP
1447;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-002;ACTIVE;NIK/NO PASPOR
1448;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-003;ACTIVE;NAMA
1449;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-004;ACTIVE;ALAMAT
1450;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-005;ACTIVE;JENIS KELAMIN
1451;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-006;ACTIVE;STATUS/JUMLAH TANGGUNGAN KELUARGA UNTUK PTKP
1452;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-007;ACTIVE;NAMA JABATAN
1453;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-008;ACTIVE;KARYAWAN ASING
1454;TAX_RECEIPIENT_ITEM_TYPE;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TREITY-009;ACTIVE;KODE NEGARA DOMISILI
1455;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-01;ACTIVE;NPWP
1456;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-02;ACTIVE;NIK/NO PASPOR
1457;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-03;ACTIVE;NAMA
1458;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-04;ACTIVE;ALAMAT
1459;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-05;ACTIVE;JENIS KELAMIN
1460;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-06;ACTIVE;STATUS/JUMLAH TANGGUNGAN KELUARGA UNTUK PTKP
1461;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-07;ACTIVE;NAMA JABATAN
1462;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-08;ACTIVE;KARYAWAN ASING
1463;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-09;ACTIVE;KODE NEGARA DOMISILI
1464;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;B-COM-01;ACTIVE;KODE OBJECT PAJAK
1465;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;B-COM-02;ACTIVE;PENGHASILAN BRUTO
1466;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;B-COM-03;ACTIVE;PENGURANGAN
1467;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;B-COM-04;ACTIVE;PENGURANGAN PPh PASAL 21
1468;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-01-COM-01;ACTIVE;NOMOR
1469;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-01-COM-02;ACTIVE;MASA PEROLEHAN PENGHASILAN
1470;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-02-COM-01;ACTIVE;NPWP PEMOTONG
1471;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-02-COM-02;ACTIVE;NAMA PEMOTONG
1472;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-03-COM-01;ACTIVE;NPWP
1473;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-03-COM-02;ACTIVE;NAMA
1474;TAX_TPL_COMPONENT;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;TAXTPLSEG-03-COM-03;ACTIVE;TANGGAL & TANDA TANGAN
1475;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-05-IT-01;ACTIVE;LAKI - LAKI
1476;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-05-IT-02;ACTIVE;PEREMPUAN
1477;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-06-IT-01;ACTIVE;K/
1478;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-06-IT-02;ACTIVE;TK/
1479;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-06-IT-03;ACTIVE;HB/
1480;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;A-COM-08-IT-01;ACTIVE;YA
1481;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;B-COM-01-IT-01;ACTIVE;21-100-01
1482;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:04;SYSTEM;26/06/2019 17:04;B-COM-01-IT-02;ACTIVE;21-100-02
1483;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-01;ACTIVE;GAJI/PENSIUN ATAU THT/JHT
1484;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-02;ACTIVE;TUNJANGAN PPh
1485;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-03;ACTIVE;TUNJANGAN LAINNYA, UANG LEMBUR DAN SEBAGAINYA
1486;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-04;ACTIVE;HONORARIUM DAN IMBALAN DAN LAIN SEJENISNYA
1487;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-05;ACTIVE;PREMI ASURANSI YANG DIBAYAR PEMBERI KERJA
1488;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-06;ACTIVE;PENERIMAAN DALAM BENTUK NATUNA DAN KENIKMATAN LAINNYA YANG DIKENAKAN PEMOTONGAN PPh PASAL 21
1489;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-07;ACTIVE;TANTIEM, BONUS, GRATIFIKASI, JASA PRODUKSI DAN THR
1490;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-02-IT-08;ACTIVE;JUMLAH PENGHASILAN BRUTO (1 S.D 7)
1491;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-03-IT-01;ACTIVE;BIAYA JABATAN ATAU BIAYA PENSIUN
1492;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-03-IT-02;ACTIVE;IURAN PENSIUN ATAU IURAN THT/JHT
1493;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-03-IT-03;ACTIVE;JUMLAH PENGURANGAN (9 S.D 10)
1494;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-01;ACTIVE;JUMLAH PENGHASILAN NETTO (8 - 11)
1495;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-02;ACTIVE;PENGHASILAN NETTO MASA SEBELUMNYA
1496;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-03;ACTIVE;JUMLAH PENGHASILAN NETTO UNTUK PERHITUNGAN PPh PASAL 21 (SETAHUN/DISETAHUNKAN)
1497;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-04;ACTIVE;PENGHASILAN TIDAK KENA PAJAK (PTKP)
1498;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-05;ACTIVE;PENGHASILAN KENA PAJAK SETAHUN/DISETAHUNKAN (16-17)
1499;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-06;ACTIVE;PPh PASAL 21 ATAS PENGHASILAN KENA PAJAK SETAHUN/DISETAHUNKAN
1500;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-07;ACTIVE;PPh PASAL 21 YANG TELAH DIPOTONG MASA SEBELUMNYA
1501;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-08;ACTIVE;PPh PASAL 21 TERHUTANG
1502;TAX_TPL_COMPONENT_ITEM;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B-COM-04-IT-09;ACTIVE;PPh PASAL 21 DAN PPh PASAL 26 YANG TELAH DIPOTONG DAN DILUNASI
1503;TAX_TPL_COMPONENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTPLCOMTYP-01;ACTIVE;CALCULATED
1504;TAX_TPL_COMPONENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTPLCOMTYP-02;ACTIVE;FILLED
1505;TAX_TPL_HEADER_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TATHTY-001;ACTIVE;NOMOR
1506;TAX_TPL_HEADER_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TATHTY-002;ACTIVE;NPWP PEMOTONG
1507;TAX_TPL_HEADER_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TATHTY-003;ACTIVE;NAMA PEMOTONG
1508;TAX_TPL_HEADER_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TATHTY-004;ACTIVE;MASA PEROLEHAN PENGHASILAN
1509;TAX_TPL_SEGMENT;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;A;ACTIVE;IDENTITAS PENERIMAAN PENGHASILAN YANG DIPOTONG
1510;TAX_TPL_SEGMENT;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;B;ACTIVE;RINCIAN PENGHASILAN DAN PERHITUNGAN PPh PASAL 21
1511;TAX_TPL_SEGMENT;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTPLSEG-01;ACTIVE;TITLE
1512;TAX_TPL_SEGMENT;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTPLSEG-02;ACTIVE;HEADER
1513;TAX_TPL_SEGMENT;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTPLSEG-03;ACTIVE;IDENTITAS PEMOTONG
1514;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-001;ACTIVE;GROSS
1515;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-002;ACTIVE;GROSS UP
1516;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-003;ACTIVE;NET
1517;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-004;ACTIVE;UNTAX
1518;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-005;ACTIVE;SEVERANCE TAX
1519;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-006;ACTIVE;INSURANCE
1520;TAX_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TAXTYP-007;ACTIVE;PTKP Lain-lain
1521;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-001;ACTIVE;BATAS USIA PENSIUN
1522;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-002;ACTIVE;PERMINTAAN SENDIRI
1523;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-003;ACTIVE;MENINGGAL DUNIA
1524;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-004;ACTIVE;HILANG
1525;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-005;ACTIVE;MENDERITA CACAT/ALASAN KESEHATAN
1526;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-006;ACTIVE;ALASAN LAIN
1527;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-007;ACTIVE;Alih Daya
1528;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-002-TERCAT-001;ACTIVE;MELANGGAR DISIPLIN
1529;TERMINATION_CATEGORY;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-002-TERCAT-002;ACTIVE;PELANGGARAN KETENTUAN LAIN
1530;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOC-001;ACTIVE;DOKUMEN CEK TERMINASI BPO
1531;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOC-002;ACTIVE;DOKUMEN CEK TERMINASI PAYROLL
1532;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-001;ACTIVE;Formulir Penyelesaian Kewajiban
1533;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-002;ACTIVE;Surat Pernyataan
1534;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-003;ACTIVE;Formulir Exit Interview
1535;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-004;ACTIVE;Formulir Serah Terima Inventaris
1536;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-005;ACTIVE;Formulir Serah Terima Pekerjaan
1537;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-006;ACTIVE;Formulir User ID
1538;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-007;ACTIVE;Formulir Penutupan Media Online
1539;TERMINATION_DOCUMENT_TYPE;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERMDOCTYP-008;ACTIVE;Formulir Penutupan Email dan Internet
1540;TERMINATION_REASON;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-001-TERREA-001;ACTIVE;BATAS USIA PENSIUN
1541;TERMINATION_REASON;SYSTEM;26/06/2019 17:05;SYSTEM;26/06/2019 17:05;TERTYP-001-TERCAT-002-TERREA-001;ACTIVE;PERMINTAAN SENDIRI
1542;TERMINATION_REASON;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-001-TERCAT-003-TERREA-001;ACTIVE;MENINGGAL DUNIA
1543;TERMINATION_REASON;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-001-TERCAT-004-TERREA-001;ACTIVE;HILANG
1544;TERMINATION_REASON;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-001-TERCAT-005-TERREA-001;ACTIVE;MENDERITA CACAT/ALASAN KESEHATAN
1545;TERMINATION_REASON;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-001-TERCAT-006-TERREA-001;ACTIVE;ALASAN LAIN
1546;TERMINATION_REASON;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-002-TERCAT-001-TERREA-001;ACTIVE;MELANGGAR DISIPLIN
1547;TERMINATION_REASON;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-002-TERCAT-002-TERREA-001;ACTIVE;PELANGGARAN KETENTUAN LAIN
1548;TERMINATION_TYPE;SYSTEM;26/06/2019 17:06;SYSTEM;26/06/2019 17:06;TERTYP-001;ACTIVE;PENSIUN
